machine_configuration,use_buffer,write_buffer_bytes,connection_type,read_buffer_bytes,duration_sec,num_syscalls,short_reads,throughput (MiB/s)
gcp_amd_localhost,true,524288,unix,512,3.069047599,6913302,136,1099.9
gcp_amd_localhost,true,524288,unix,1024,4.46221222,6791573,348,1486.3
gcp_amd_localhost,true,524288,unix,2048,1.800249628,1695452,204,1839.3
gcp_amd_localhost,true,524288,unix,4096,4.293658712,2284389,472,2078.1
gcp_amd_localhost,true,524288,unix,8192,5.144726426,1496180,397,2271.7
gcp_amd_localhost,true,524288,unix,16384,4.055783411,577853,638,2225
gcp_amd_localhost,true,524288,unix,32768,2.7902720309999998,199945,443,2237.2
gcp_amd_localhost,true,524288,unix,65536,2.865546654,106717,10595,2288.2
gcp_amd_localhost,true,524288,unix,131072,5.835084561,125594,49925,2272.2
gcp_amd_localhost,true,524288,unix,262144,5.022385015,52270,50939,2222.4
gcp_amd_localhost,true,524288,unix,524288,5.130281846,55978,55949,2342.4
gcp_amd_localhost,true,524288,unix,1048576,6.61820344,68465,68449,2226.2
gcp_amd_localhost,true,524288,unix,2097152,6.35213731,67449,67447,2283.1
gcp_amd_localhost,true,524288,unix,4194304,6.330704492,67578,67578,2293.2
gcp_amd_localhost,true,524288,unix,8388608,6.134053278,66952,66952,2348
gcp_amd_localhost,true,524288,unix,16777216,6.198240673,66952,66952,2325.8
gcp_amd_localhost,true,524288,TCP,1,1.5978757749999999,5480953,0,3.3
gcp_amd_localhost,true,524288,TCP,2,1.994523883,6809438,1,6.5
gcp_amd_localhost,true,524288,TCP,4,2.023176171,6898931,0,13
gcp_amd_localhost,true,524288,TCP,8,2.001589682,6856360,1,26.1
gcp_amd_localhost,true,524288,TCP,16,2.014869062,6779662,1,51.3
gcp_amd_localhost,true,524288,TCP,32,2.085619736,6615945,1,96.8
gcp_amd_localhost,true,524288,TCP,64,1.9633755449999999,6027728,0,187.4
gcp_amd_localhost,true,524288,TCP,128,2.029333331,5586593,0,336
gcp_amd_localhost,true,524288,TCP,256,2.022613821,4991266,0,602.5
gcp_amd_localhost,true,524288,TCP,512,2.088437556,4089144,0,956.1
gcp_amd_localhost,true,524288,TCP,1024,2.186201898,3036745,0,1356.5
gcp_amd_localhost,true,524288,TCP,2048,2.182908518,1910585,0,1709.5
gcp_amd_localhost,true,524288,TCP,4096,1.987068794,928204,0,1824.7
gcp_amd_localhost,true,524288,TCP,8192,1.980967514,491643,0,1938.9
gcp_amd_localhost,true,524288,TCP,16384,1.968898005,256329,0,2034.2
gcp_amd_localhost,true,524288,TCP,32768,2.513081252,140823,53931,1667
gcp_amd_localhost,true,524288,TCP,65536,2.138537112,68658,60923,1784
gcp_amd_localhost,true,524288,TCP,131072,1.600635074,43717,43293,1723.4
gcp_amd_localhost,true,524288,TCP,262144,1.184474732,10169,0,2146.3
gcp_amd_localhost,true,524288,TCP,524288,1.928590196,8591,0,2227
gcp_amd_localhost,true,524288,TCP,1048576,2.104700836,16121,12421,2129.1
gcp_amd_localhost,true,524288,TCP,2097152,1.911726286,57006,57006,1869.2
gcp_amd_localhost,true,524288,TCP,4194304,1.909387277,56644,56644,1860.1
gcp_amd_localhost,true,524288,TCP,8388608,2.049467409,57424,57424,1758.1
gcp_amd_localhost,true,524288,TCP,16777216,2.052269699,56134,56134,1719.3
gcp_amd_localhost,true,1048576,unix,1,1.511201859,6011421,0,3.8
gcp_amd_localhost,true,1048576,unix,2,2.01880837,8019246,0,7.6
gcp_amd_localhost,true,1048576,unix,4,2.04397628,8442381,0,15.8
gcp_amd_localhost,true,1048576,unix,8,2.04444898,8421053,0,31.4
gcp_amd_localhost,true,1048576,unix,16,1.6286353519999999,6631300,0,62.1
gcp_amd_localhost,true,1048576,unix,32,2.123444725,8392783,0,120.6
gcp_amd_localhost,true,1048576,unix,64,2.167028903,8090616,1,227.9
gcp_amd_localhost,true,1048576,unix,128,2.206046151,7471052,3,413.4
gcp_amd_localhost,true,1048576,unix,256,2.6435559680000003,7683466,50,709.6
gcp_amd_localhost,true,1048576,unix,512,3.33705918,7587333,158,1110.2
gcp_amd_localhost,true,1048576,unix,1024,3.699851891,5747290,335,1516.9
gcp_amd_localhost,true,1048576,unix,2048,3.482283692,3370618,415,1890.4
gcp_amd_localhost,true,1048576,unix,4096,8.14460415,4392180,871,2106.3
gcp_amd_localhost,true,1048576,unix,8192,4.586938893,1340610,426,2283
gcp_amd_localhost,true,1048576,unix,16384,5.782111137,804847,1212,2173.3
gcp_amd_localhost,true,1048576,unix,32768,5.298595255,396126,864,2333.9
gcp_amd_localhost,true,1048576,unix,65536,5.57626405,211620,21812,2333.3
gcp_amd_localhost,true,1048576,unix,131072,2.802040288,64009,29066,2389
gcp_amd_localhost,true,1048576,unix,262144,6.044305884,66612,64999,2355.1
gcp_amd_localhost,true,1048576,unix,524288,5.013384489,54878,54811,2375.9
gcp_amd_localhost,true,1048576,unix,1048576,6.213679705,67922,67915,2377
gcp_amd_localhost,true,1048576,unix,2097152,6.723880618,69470,69468,2278.6
gcp_amd_localhost,true,1048576,unix,4194304,4.375571514,44218,44218,2253.4
gcp_amd_localhost,true,1048576,unix,8388608,2.6571678260000002,26988,26988,2259.2
gcp_amd_localhost,true,1048576,unix,16777216,2.571717611,26551,26551,2289.1
gcp_amd_localhost,true,1048576,TCP,1,1.10927351,3791469,0,3.3
gcp_amd_localhost,true,1048576,TCP,2,2.029338901,6882313,1,6.5
gcp_amd_localhost,true,1048576,TCP,4,2.062776968,6910851,1,12.8
gcp_amd_localhost,true,1048576,TCP,8,1.9541894549999999,6499627,1,25.4
gcp_amd_localhost,true,1048576,TCP,16,1.9649362639999999,6383659,1,49.6
gcp_amd_localhost,true,1048576,TCP,32,1.930683935,6201551,0,98
gcp_amd_localhost,true,1048576,TCP,64,2.098629378,6385697,0,185.7
gcp_amd_localhost,true,1048576,TCP,128,1.980837643,5291006,0,326.1
gcp_amd_localhost,true,1048576,TCP,256,1.5985644730000002,3902516,0,596
gcp_amd_localhost,true,1048576,TCP,512,2.026992661,3916194,0,943.4
gcp_amd_localhost,true,1048576,TCP,1024,2.204185671,3026635,0,1340.9
gcp_amd_localhost,true,1048576,TCP,2048,1.872721329,1645820,0,1716.5
gcp_amd_localhost,true,1048576,TCP,4096,1.932375155,908961,10749,1834.5
gcp_amd_localhost,true,1048576,TCP,8192,2.587673721,583505,53357,1748.2
gcp_amd_localhost,true,1048576,TCP,16384,1.956385455,237635,57054,1868.8
gcp_amd_localhost,true,1048576,TCP,32768,2.434655599,133900,64733,1666.8
gcp_amd_localhost,true,1048576,TCP,65536,2.435368998,71558,71134,1728.7
gcp_amd_localhost,true,1048576,TCP,131072,2.092500937,69578,69482,1968
gcp_amd_localhost,true,1048576,TCP,262144,2.146360264,57208,53033,1945.2
gcp_amd_localhost,true,1048576,TCP,524288,1.957036225,8830,0,2255.7
gcp_amd_localhost,true,1048576,TCP,1048576,2.05177216,4658,0,2269.8
gcp_amd_localhost,true,1048576,TCP,2097152,2.579912891,71092,70932,1751.8
gcp_amd_localhost,true,1048576,TCP,4194304,1.792487744,51853,51853,1715.7
gcp_amd_localhost,true,1048576,TCP,8388608,1.967494064,59555,59555,1796.1
gcp_amd_localhost,true,1048576,TCP,16777216,1.799864892,56689,56689,1867.4
gcp_amd_localhost,true,2097152,unix,1,1.5965080550000001,6466423,0,3.9
gcp_amd_localhost,true,2097152,unix,2,2.068500838,8309098,0,7.7
gcp_amd_localhost,true,2097152,unix,4,2.075561248,8456660,0,15.5
gcp_amd_localhost,true,2097152,unix,8,1.982067973,8173274,0,31.5
gcp_amd_localhost,true,2097152,unix,16,2.04127677,8274721,0,61.9
gcp_amd_localhost,true,2097152,unix,32,2.105760216,8361204,0,121.2
gcp_amd_localhost,true,2097152,unix,64,2.164443343,8084075,1,228
gcp_amd_localhost,true,2097152,unix,128,2.127102744,7127596,23,409
gcp_amd_localhost,true,2097152,unix,256,2.644263777,7587316,133,700.5
gcp_amd_localhost,true,2097152,unix,512,3.358197149,7462803,222,1085.1
gcp_amd_localhost,true,2097152,unix,1024,1.192682345,1782600,131,1459.5
gcp_amd_localhost,true,2097152,unix,2048,1.30193648,1260642,157,1891
gcp_amd_localhost,true,2097152,unix,4096,2.493155436,1316053,355,2061.7
gcp_amd_localhost,true,2097152,unix,8192,2.76772662,766450,392,2162.9
gcp_amd_localhost,true,2097152,unix,16384,6.004507456,825330,1824,2145.4
gcp_amd_localhost,true,2097152,unix,32768,1.990575282,143646,1001,2247.4
gcp_amd_localhost,true,2097152,unix,65536,2.4764104270000002,93603,18714,2299
gcp_amd_localhost,true,2097152,unix,131072,4.843568668,108297,52640,2263.4
gcp_amd_localhost,true,2097152,unix,262144,5.025947658,57007,55970,2364.8
gcp_amd_localhost,true,2097152,unix,524288,5.497992684,62351,62242,2386.1
gcp_amd_localhost,true,2097152,unix,1048576,6.503480979,72260,72210,2337.9
gcp_amd_localhost,true,2097152,unix,2097152,6.319882729,68397,68376,2275.2
gcp_amd_localhost,true,2097152,unix,4194304,6.446342242,67476,67476,2183.5
gcp_amd_localhost,true,2097152,unix,8388608,5.674652894,58360,58360,2139.8
gcp_amd_localhost,true,2097152,unix,16777216,5.144292732,53728,53728,2182
gcp_amd_localhost,true,2097152,TCP,1,1.834933701,6084575,0,3.2
gcp_amd_localhost,true,2097152,TCP,2,1.970580933,6521031,1,6.3
gcp_amd_localhost,true,2097152,TCP,4,2.007646143,6682036,0,12.7
gcp_amd_localhost,true,2097152,TCP,8,2.002798602,6759269,0,25.7
gcp_amd_localhost,true,2097152,TCP,16,2.0398781,6671115,0,49.9
gcp_amd_localhost,true,2097152,TCP,32,2.03263807,6101282,1,91.6
gcp_amd_localhost,true,2097152,TCP,64,1.953184395,5673759,0,177.3
gcp_amd_localhost,true,2097152,TCP,128,1.9731019330000001,5215124,0,322.6
gcp_amd_localhost,true,2097152,TCP,256,1.559580636,3692149,0,578
gcp_amd_localhost,true,2097152,TCP,512,2.104249817,3965108,0,920.1
gcp_amd_localhost,true,2097152,TCP,1024,1.9031420780000001,2560525,0,1313.9
gcp_amd_localhost,true,2097152,TCP,2048,1.854769649,1569120,0,1652.3
gcp_amd_localhost,true,2097152,TCP,4096,1.906544808,861065,5846,1763.1
gcp_amd_localhost,true,2097152,TCP,8192,2.867391425,621600,59699,1687.1
gcp_amd_localhost,true,2097152,TCP,16384,2.123318526,233529,56598,1705.2
gcp_amd_localhost,true,2097152,TCP,32768,2.141439914,116652,56856,1676.1
gcp_amd_localhost,true,2097152,TCP,65536,2.301087556,65051,64592,1713.4
gcp_amd_localhost,true,2097152,TCP,131072,2.237437898,66979,66872,1820.2
gcp_amd_localhost,true,2097152,TCP,262144,2.114918796,64338,64326,1854
gcp_amd_localhost,true,2097152,TCP,524288,1.616047843,47998,47998,1810.6
gcp_amd_localhost,true,2097152,TCP,1048576,2.152464274,65253,65253,1849.9
gcp_amd_localhost,true,2097152,TCP,2097152,2.068559229,63652,63652,1873.6
gcp_amd_localhost,true,2097152,TCP,4194304,1.781588954,38825,38825,1984.6
gcp_amd_localhost,true,2097152,TCP,8388608,2.171508782,1667,1667,2253.5
gcp_amd_localhost,true,2097152,TCP,16777216,2.001720332,1490,1490,2185.4
gcp_amd_localhost,true,4194304,unix,1,2.0353127,8254230,0,3.9
gcp_amd_localhost,true,4194304,unix,2,1.931422886,7757952,0,7.7
gcp_amd_localhost,true,4194304,unix,4,2.064597388,8403362,0,15.5
gcp_amd_localhost,true,4194304,unix,8,1.912135427,7785131,0,31.1
gcp_amd_localhost,true,4194304,unix,16,1.902373097,7567159,0,60.7
gcp_amd_localhost,true,4194304,unix,32,1.5966411539999998,6197707,0,118.5
gcp_amd_localhost,true,4194304,unix,64,2.347456764,8392783,1,218.2
gcp_amd_localhost,true,4194304,unix,128,2.349792883,7371954,80,383
gcp_amd_localhost,true,4194304,unix,256,2.808454969,7399156,477,643.2
gcp_amd_localhost,true,4194304,unix,512,3.488454702,7225785,681,1011.3
gcp_amd_localhost,true,4194304,unix,1024,3.90097876,5469487,1062,1369.1
gcp_amd_localhost,true,4194304,unix,2048,5.083190235,4492047,1350,1725.7
gcp_amd_localhost,true,4194304,unix,4096,2.790300369,1288907,1153,1803.6
gcp_amd_localhost,true,4194304,unix,8192,1.762127405,468823,642,2077.2
gcp_amd_localhost,true,4194304,unix,16384,6.598184204,814563,3021,1925.4
gcp_amd_localhost,true,4194304,unix,32768,2.935817342,194444,1338,2063
gcp_amd_localhost,true,4194304,unix,65536,2.705904033,93542,11546,2119.7
gcp_amd_localhost,true,4194304,unix,131072,2.305455616,47678,21255,2126.2
gcp_amd_localhost,true,4194304,unix,262144,6.926479426,72277,70944,2078.4
gcp_amd_localhost,true,4194304,unix,524288,5.920014311,64225,64129,2166.6
gcp_amd_localhost,true,4194304,unix,1048576,2.715019473,28353,28337,2101.3
gcp_amd_localhost,true,4194304,unix,2097152,6.561699656,70779,70762,2184.1
gcp_amd_localhost,true,4194304,unix,4194304,4.964385842,52442,52442,2140.8
gcp_amd_localhost,true,4194304,unix,8388608,5.447113246,61754,61754,2301.3
gcp_amd_localhost,true,4194304,unix,16777216,5.7529376899999995,62174,62174,2196.4
gcp_amd_localhost,true,4194304,TCP,1,1.8379707,6159531,0,3.2
gcp_amd_localhost,true,4194304,TCP,2,2.052130719,6906078,1,6.4
gcp_amd_localhost,true,4194304,TCP,4,1.991673813,6724950,1,12.9
gcp_amd_localhost,true,4194304,TCP,8,2.02943862,6842052,0,25.7
gcp_amd_localhost,true,4194304,TCP,16,1.986870782,6529547,1,50.1
gcp_amd_localhost,true,4194304,TCP,32,2.147445824,6666667,0,94.7
gcp_amd_localhost,true,4194304,TCP,64,1.264815821,3812429,0,184
gcp_amd_localhost,true,4194304,TCP,128,2.108276227,5644934,0,326.8
gcp_amd_localhost,true,4194304,TCP,256,2.021452161,4820439,0,582.2
gcp_amd_localhost,true,4194304,TCP,512,2.158920703,4107620,0,929
gcp_amd_localhost,true,4194304,TCP,1024,1.825470132,2496568,0,1335.6
gcp_amd_localhost,true,4194304,TCP,2048,1.931032676,1662649,0,1681.7
gcp_amd_localhost,true,4194304,TCP,4096,1.974820163,975313,13926,1928.2
gcp_amd_localhost,true,4194304,TCP,8192,2.264031818,560186,64746,1929.3
gcp_amd_localhost,true,4194304,TCP,16384,2.158428303,251046,60530,1810.3
gcp_amd_localhost,true,4194304,TCP,32768,1.920697337,99213,48511,1601.7
gcp_amd_localhost,true,4194304,TCP,65536,1.967028923,55891,55197,1748.5
gcp_amd_localhost,true,4194304,TCP,131072,2.560331303,64853,64594,1570.1
gcp_amd_localhost,true,4194304,TCP,262144,2.169970533,48396,45196,1662.1
gcp_amd_localhost,true,4194304,TCP,524288,1.8769727189999998,8262,0,2200.7
gcp_amd_localhost,true,4194304,TCP,1048576,1.9815225920000001,4408,4,2223.2
gcp_amd_localhost,true,4194304,TCP,2097152,2.080956798,13867,12094,2070.5
gcp_amd_localhost,true,4194304,TCP,4194304,1.5622292450000002,7101,7101,2025.6
gcp_amd_localhost,true,4194304,TCP,8388608,2.016024971,1425,1425,2092.1
gcp_amd_localhost,true,4194304,TCP,16777216,1.9721183839999998,1439,1439,2164.1
gcp_amd_localhost,true,8388608,unix,1,1.824418272,7301935,0,3.8
gcp_amd_localhost,true,8388608,unix,2,2.065773519,8216927,0,7.6
gcp_amd_localhost,true,8388608,unix,4,2.094565877,8431703,0,15.4
gcp_amd_localhost,true,8388608,unix,8,2.065998269,8319468,0,30.7
gcp_amd_localhost,true,8388608,unix,16,2.117956306,8413968,0,60.6
gcp_amd_localhost,true,8388608,unix,32,2.156006684,8410430,1,119
gcp_amd_localhost,true,8388608,unix,64,2.229202389,8146640,0,223.1
gcp_amd_localhost,true,8388608,unix,128,2.453607878,7867837,32,391.4
gcp_amd_localhost,true,8388608,unix,256,2.818885848,7570098,147,655.6
gcp_amd_localhost,true,8388608,unix,512,2.849865787,5887706,307,1008.7
gcp_amd_localhost,true,8388608,unix,1024,3.761425106,5090618,784,1321.6
gcp_amd_localhost,true,8388608,unix,2048,2.254229909,1908608,404,1653.5
gcp_amd_localhost,true,8388608,unix,4096,3.085026293,1475005,578,1867.3
gcp_amd_localhost,true,8388608,unix,8192,2.203989031,518304,1158,1835.4
gcp_amd_localhost,true,8388608,unix,16384,2.822258518,355852,1053,1967.3
gcp_amd_localhost,true,8388608,unix,32768,3.6135322949999997,232865,1657,2007.5
gcp_amd_localhost,true,8388608,unix,65536,5.39950144,180386,27616,2046.5
gcp_amd_localhost,true,8388608,unix,131072,3.021014707,59658,25119,2052.7
gcp_amd_localhost,true,8388608,unix,262144,3.260146604,31753,31293,1988
gcp_amd_localhost,true,8388608,unix,524288,3.126365041,32129,32098,2117.1
gcp_amd_localhost,true,8388608,unix,1048576,4.473147429,42926,42892,1982
gcp_amd_localhost,true,8388608,unix,2097152,4.246560721,41747,41743,2022.5
gcp_amd_localhost,true,8388608,unix,4194304,7.126341485,73116,73116,2117.7
gcp_amd_localhost,true,8388608,unix,8388608,4.261873621,42308,42308,2037
gcp_amd_localhost,true,8388608,unix,16777216,3.119808315,31170,31170,2072.3
gcp_amd_localhost,true,8388608,TCP,1,1.361013721,4626523,0,3.2
gcp_amd_localhost,true,8388608,TCP,2,2.034188408,6814543,1,6.4
gcp_amd_localhost,true,8388608,TCP,4,2.00312073,6655574,0,12.7
gcp_amd_localhost,true,8388608,TCP,8,2.003853489,6863419,1,26.1
gcp_amd_localhost,true,8388608,TCP,16,1.557957022,5253481,0,51.5
gcp_amd_localhost,true,8388608,TCP,32,2.020238829,6631301,1,100.2
gcp_amd_localhost,true,8388608,TCP,64,2.071419836,6369428,1,187.7
gcp_amd_localhost,true,8388608,TCP,128,2.0837764659999998,5750432,0,336.9
gcp_amd_localhost,true,8388608,TCP,256,2.141883923,5267317,0,600.4
gcp_amd_localhost,true,8388608,TCP,512,2.137034963,4197272,0,959
gcp_amd_localhost,true,8388608,TCP,1024,2.167740571,3052504,0,1375.1
gcp_amd_localhost,true,8388608,TCP,2048,1.950478983,1730404,0,1732.8
gcp_amd_localhost,true,8388608,TCP,4096,2.042107927,957144,1046,1830.8
gcp_amd_localhost,true,8388608,TCP,8192,2.027483908,521976,0,2011.3
gcp_amd_localhost,true,8388608,TCP,16384,2.045596717,270955,0,2069.7
gcp_amd_localhost,true,8388608,TCP,32768,2.387752011,138597,55878,1808
gcp_amd_localhost,true,8388608,TCP,65536,2.163269631,62737,61702,1798.5
gcp_amd_localhost,true,8388608,TCP,131072,2.359384442,66978,66583,1780.7
gcp_amd_localhost,true,8388608,TCP,262144,1.450532328,31441,27412,1880.1
gcp_amd_localhost,true,8388608,TCP,524288,2.025942368,8927,0,2203
gcp_amd_localhost,true,8388608,TCP,1048576,2.00751241,4330,0,2156.5
gcp_amd_localhost,true,8388608,TCP,2097152,2.045200387,2206,6,2154.3
gcp_amd_localhost,true,8388608,TCP,4194304,2.003799309,1522,1522,2224.6
gcp_amd_localhost,true,8388608,TCP,8388608,2.052676397,1561,1561,2197.5
gcp_amd_localhost,true,8388608,TCP,16777216,2.074109427,1554,1554,2172
gcp_amd_localhost,true,16777216,unix,1,2.049976188,7886435,0,3.7
gcp_amd_localhost,true,16777216,unix,2,2.047228347,7895776,0,7.4
gcp_amd_localhost,true,16777216,unix,4,2.0862464960000002,8080808,0,14.8
gcp_amd_localhost,true,16777216,unix,8,2.005935099,7942813,1,30.2
gcp_amd_localhost,true,16777216,unix,16,2.018425069,7864727,0,59.5
gcp_amd_localhost,true,16777216,unix,32,2.106186235,8028905,1,116.3
gcp_amd_localhost,true,16777216,unix,64,2.2311955980000002,8009612,0,219.1
gcp_amd_localhost,true,16777216,unix,128,2.335361573,7412910,23,387.5
gcp_amd_localhost,true,16777216,unix,256,2.739378454,7259876,169,647
gcp_amd_localhost,true,16777216,unix,512,3.518407154,7331494,236,1017.4
gcp_amd_localhost,true,16777216,unix,1024,4.475844266,6345418,470,1384.4
gcp_amd_localhost,true,16777216,unix,2048,5.124358964,4324683,725,1648.2
gcp_amd_localhost,true,16777216,unix,4096,6.120059724,2931286,922,1870.7
gcp_amd_localhost,true,16777216,unix,8192,3.761276031,903825,857,1876.6
gcp_amd_localhost,true,16777216,unix,16384,5.679375266,698267,1839,1918.7
gcp_amd_localhost,true,16777216,unix,32768,5.820066519,383890,1444,2057.6
gcp_amd_localhost,true,16777216,unix,65536,4.484921886,157202,34323,2138.6
gcp_amd_localhost,true,16777216,unix,131072,5.861738997,112529,45382,2000.5
gcp_amd_localhost,true,16777216,unix,262144,4.888084906,47016,46776,1987.4
gcp_amd_localhost,true,16777216,unix,524288,4.102047935,40912,40894,2075.1
gcp_amd_localhost,true,16777216,unix,1048576,5.165502381,50969,50962,2052.4
gcp_amd_localhost,true,16777216,unix,2097152,4.475020556,45807,45803,2135.1
gcp_amd_localhost,true,16777216,unix,4194304,4.158894852,41230,41230,2064.6
gcp_amd_localhost,true,16777216,unix,8388608,4.736828413,46800,46800,2061.2
gcp_amd_localhost,true,16777216,unix,16777216,3.875352756,37571,37571,2021.7
gcp_amd_localhost,true,16777216,TCP,1,1.39574852,4752851,0,3.2
gcp_amd_localhost,true,16777216,TCP,2,1.99853603,6842286,1,6.5
gcp_amd_localhost,true,16777216,TCP,4,2.015251879,6865775,1,13
gcp_amd_localhost,true,16777216,TCP,8,2.012797859,6724950,1,25.5
gcp_amd_localhost,true,16777216,TCP,16,1.9811244110000001,6618134,0,51
gcp_amd_localhost,true,16777216,TCP,32,1.8290071289999998,5810576,1,97
gcp_amd_localhost,true,16777216,TCP,64,1.134017133,3419973,0,184.1
gcp_amd_localhost,true,16777216,TCP,128,2.163902052,5904931,0,333.1
gcp_amd_localhost,true,16777216,TCP,256,2.066707096,5058169,0,597.5
gcp_amd_localhost,true,16777216,TCP,512,2.140848243,4089144,0,932.6
gcp_amd_localhost,true,16777216,TCP,1024,2.099249355,2890174,0,1344.5
gcp_amd_localhost,true,16777216,TCP,2048,2.2553675269999998,1985309,0,1719.3
gcp_amd_localhost,true,16777216,TCP,4096,2.236288618,1043158,221,1822.1
gcp_amd_localhost,true,16777216,TCP,8192,1.869451177,480539,0,2008.2
gcp_amd_localhost,true,16777216,TCP,16384,2.026229998,274586,0,2117.4
gcp_amd_localhost,true,16777216,TCP,32768,2.108008905,140554,330,2083.6
gcp_amd_localhost,true,16777216,TCP,65536,2.007266679,69684,0,2169.7
gcp_amd_localhost,true,16777216,TCP,131072,1.99607545,35481,0,2221.9
gcp_amd_localhost,true,16777216,TCP,262144,2.018582649,17947,1,2222.5
gcp_amd_localhost,true,16777216,TCP,524288,2.046382348,8994,2,2197.2
gcp_amd_localhost,true,16777216,TCP,1048576,2.059127207,4492,10,2178.4
gcp_amd_localhost,true,16777216,TCP,2097152,2.015088859,2332,126,2209.6
gcp_amd_localhost,true,16777216,TCP,4194304,2.077070716,1598,1598,2149.6
gcp_amd_localhost,true,16777216,TCP,8388608,1.962025412,1482,1482,2126.9
gcp_amd_localhost,true,16777216,TCP,16777216,1.8490080180000001,1427,1427,2099.5
gcp_amd_localhost,true,0,file_/dev/zero,1,2.028250968,11976047,0,5.6
gcp_amd_localhost,true,0,file_/dev/zero,2,1.947798903,11594203,0,11.4
gcp_amd_localhost,true,0,file_/dev/zero,4,2.010293369,11834320,0,22.5
gcp_amd_localhost,true,0,file_/dev/zero,8,2.017713928,11729518,0,44.4
